"Category","File","GroupType","GroupName","Line"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\hun_chp4_rouen.scar","SGroup",,"93"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\hun_chp4_rouen.scar","SGroup",,"85"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\hun_chp4_rouen.scar","SGroup",,"96"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\hun_chp4_rouen.scar","SGroup",,"97"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\hun_chp4_rouen.scar","SGroup",,"108"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\hun_chp4_rouen.scar","SGroup",,"106"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\hun_chp4_rouen.scar","SGroup",,"94"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\hun_chp4_rouen.scar","SGroup",,"105"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\hun_chp4_rouen.scar","SGroup",,"98"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\hun_chp4_rouen.scar","SGroup",,"99"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\hun_chp4_rouen.scar","SGroup",,"101"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\hun_chp4_rouen.scar","SGroup",,"102"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\hun_chp4_rouen.scar","SGroup",,"103"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\hun_chp4_rouen.scar","EGroup","eg_enemy_landmarks","147"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\hun_chp4_rouen.scar","EGroup","eg_riverport","126"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\hun_chp4_rouen.scar","EGroup","eg_rouenmine","125"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\hun_chp4_rouen.scar","EGroup","eg_target_holysites","1224"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\hun_chp4_rouen.scar","EGroup","eg_university","127"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_destroy_rouen.scar","SGroup",,"881"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_destroy_rouen.scar","SGroup",,"888"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_destroy_rouen.scar","SGroup",,"887"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_destroy_rouen.scar","SGroup",,"886"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_destroy_rouen.scar","SGroup",,"885"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_destroy_rouen.scar","SGroup",,"884"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_destroy_rouen.scar","SGroup",,"883"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_destroy_rouen.scar","SGroup",,"882"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_destroy_rouen.scar","SGroup",,"880"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_destroy_rouen.scar","SGroup",,"876"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_destroy_rouen.scar","SGroup",,"878"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_destroy_rouen.scar","SGroup",,"877"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_destroy_rouen.scar","SGroup",,"879"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_destroy_rouen.scar","SGroup",,"875"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_destroy_rouen.scar","SGroup",,"874"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_destroy_rouen.scar","SGroup",,"873"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_destroy_rouen.scar","SGroup",,"872"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_destroy_rouen.scar","SGroup",,"871"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"104"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"103"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"102"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"101"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"98"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"99"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"105"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"97"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"96"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"100"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"106"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"111"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"109"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"110"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"112"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"113"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"114"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"116"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"117"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"118"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"119"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"120"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"95"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"107"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"94"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"73"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"92"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"65"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"66"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"67"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"68"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"70"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"93"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"72"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"74"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"76"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"77"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"80"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"71"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"88"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"82"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"83"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"84"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"81"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"85"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"86"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"87"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"89"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"90"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","SGroup",,"91"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","EGroup","eg_forest_post","123"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","EGroup","eg_jin_greatwall","131"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","EGroup","eg_juyong","126"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","EGroup","eg_juyong_keep","136"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","EGroup","eg_mon_gers","138"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","EGroup","eg_mon_pastures","139"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","EGroup","eg_mon_tc","78"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","EGroup","eg_village_1","127"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","EGroup","eg_village_2","128"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","EGroup","eg_village_3","129"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","EGroup","eg_yanqing","125"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","EGroup","eg_yanqing_tc","135"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","EGroup","eg_zhangjiakou","124"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","EGroup","eg_zhangjiakou_defenses","133"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","EGroup","eg_zhangjiakou_keep","134"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\mon_chp1_juyong.scar","EGroup","eg_zhangjiakou_wall","132"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\obj_juyong_phase1.scar","SGroup",,"112"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\obj_juyong_phase2.scar","EGroup","eg_zhangjiakou_gate","122"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\obj_juyong_phase3.scar","EGroup","eg_jin_burnables","291"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\obj_juyong_phase3.scar","EGroup","eg_movingbuildings","273"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\obj_juyong_phase4.scar","SGroup",,"206"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\obj_juyong_phase4.scar","SGroup",,"207"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\training_juyong.scar","EGroup","eg_stone_onscreen","503"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"102"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"101"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"100"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"98"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"97"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"96"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"92"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"93"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"103"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"91"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"90"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"88"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"95"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"105"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"108"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"107"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"87"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"110"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"112"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"115"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"116"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"117"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"118"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"119"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"120"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"121"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"122"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"123"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"106"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"86"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"113"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"83"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"85"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"49"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"50"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"51"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"52"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"53"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"55"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"56"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"57"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"59"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"60"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"61"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"63"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"64"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"54"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"66"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"67"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"68"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"69"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"71"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"82"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"72"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"73"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"75"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"65"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"76"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"77"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"78"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"80"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\mon_chp1_kalka_river.scar","SGroup",,"81"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\obj_setupambush.scar","SGroup",,"219"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\obj_setupambush.scar","SGroup",,"259"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\obj_setupambush.scar","SGroup",,"177"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\training_kalkariver.scar","SGroup",,"10"
"campaign","scenarios\campaign\mongol\mon_chp1_kalka_river\training_kalkariver.scar","SGroup",,"314"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"218"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"217"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"216"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"214"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"201"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"202"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"203"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"205"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"206"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"207"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"211"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"208"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"209"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"210"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"204"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"221"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"64"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"220"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"212"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"59"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"60"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"63"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"65"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"66"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"67"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"68"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"69"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"70"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SGroup",,"71"
