"Category","File","FileName","Function","Params","Line","Visibility","FileRole"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","Tutorials_MissionZero_AttackMove","","1738","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","SpearmenAreAttackMoving","goal","1806","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","UserHasSpearmenOnScreen","goalSequence","1827","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","Predicate_SpearmenSelected","goal","1862","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","IgnorePredicate_AttackMoveUsed","goalSequence","1870","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","Tutorials_MissionZero_HighlightStables","","1893","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","UserHasSelectedAVillagerStables_MissionZero","goalSequence","1923","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","Predicate_StablesBuilt","goal","1934","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","IgnorePredicate_StablesBuilt","goalSequence","1947","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","Tutorials_MissionZero_BuildCavalry","","1962","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","UserHasStablesSelected","goal","2021","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","ListenForRallyPoint","context","2026","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","UserHasSetRallyPoint","goal","2036","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","UserHasQueuedAcrossStables","goal","2043","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","UserHasStablesOnScreen","goalSequence","2050","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","IgnoreAllHorsemenBuilt","goalSequence","2069","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","Tutorials_MissionZero_HighlightArcheryRange","","2086","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","UserHasSelectedAVillagerArcheryRange_MissionZero","goalSequence","2116","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","Predicate_ArcheryRangeBuilt","goal","2127","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","IgnorePredicate_ArcheryRangeBuilt","goalSequence","2140","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","Tutorials_MissionZero_Highlightlongbowmen","","2154","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","UserHasSelectedForlongbowmen_MissionZero","goalSequence","2190","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","Predicate_SelectArcheryRange","goal","2200","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","Predicate_longbowmenBuilt","goal","2204","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","IgnorePredicate_longbowmenBuilt","goalSequence","2211","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","Tutorials_MissionZero_HighlightAgeUpCastle","","2225","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","UserHasSelectedAVillagerAgeUpCastle_MissionZero","goalSequence","2255","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","Predicate_AgeUpCastleBuilt","goal","2265","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","IgnorePredicate_AgeUpCastleBuilt","goalSequence","2271","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","MissionZero_Predicate_VillagerSelected","goal","2288","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","MissionZero_TrainingContructionCallback","blueprint, phase, queueCount","2298","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","MissionZero_PickConvenientVillager","mustBeIdle","2331","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","Predicate_KeyEntityBeingPlaced","goal","2363","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","Predicate_UserHasSelectedTC","goal","2375","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","MissionZero_ObjectiveIsActive","objective","2382","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","Entity_IsSelected","entityType","2390","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","Squad_IsSelected","squadType","2417","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","Player_IsConstructingEntity","string_entityType","2444","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","training_missionzero.scar","Player_IsProducingSquad","string_squadType","2457","public","missionzero"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","ang_chp1_hastings.scar","Mission_SetupPlayers","","18","public","hastings"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","ang_chp1_hastings.scar","Mission_SetupVariables","","104","public","hastings"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","ang_chp1_hastings.scar","Mission_SetDifficulty","","237","public","hastings"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","ang_chp1_hastings.scar","Mission_Preset","","256","public","hastings"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","ang_chp1_hastings.scar","Mission_Preset_PartB","","307","public","hastings"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","ang_chp1_hastings.scar","Mission_Start","","352","public","hastings"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","ang_chp1_hastings.scar","Mission_Start_PartB","","373","public","hastings"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","ang_chp1_hastings.scar","Mission_CheckForFail","","381","public","hastings"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","ang_chp1_hastings.scar","GetRecipe","","416","public","hastings"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","ang_chp1_hastings.scar","Hastings_PassControlOfUnitsToPlayer","item, options","842","public","hastings"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","ang_chp1_hastings.scar","Mission_PrepOutro","","873","public","hastings"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","ang_chp1_hastings.scar","Mission_OnLeaveGameMatchRequested","","952","public","hastings"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","ang_chp1_hastings.scar","Hastings_MoveHarold","","967","public","hastings"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","ang_chp1_hastings.scar","Hastings_ClearGameplayCorpses","","980","public","hastings"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","ang_chp1_hastings.scar","Hastings_SpreadUnitsAlongSpline","sgroup, markerTable, facing, sgroupSpecialUnits, staggerOddAndEven","1033","public","hastings"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","ang_chp1_hastings.scar","Hastings_ForceAttackWilliam","","1123","public","hastings"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_InitObjectives","","6","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_InitReinforcementCounterObjective","","132","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_StartObjective","","169","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_Phase2_PreStart","","231","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_Phase2_OnStart","","240","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_Phase2_Complete","","245","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_Phase2_CleanUp","","266","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_Phase3_Start","","294","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_Phase3_Start_PartB","","309","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_Phase3_PreStart","","313","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_Phase3_OnStart","","330","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_Phase3_SetArchersUnlocked","","377","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_Phase3_NoMoreEnemyReinforcements","","384","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_Phase3_Complete","","387","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_Phase3_CleanUp","","405","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_Phase4_PreStart","","431","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_Phase4_OnStart","","455","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_Phase4_EnemySpearmenUnlocked","","490","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_Phase4_NoMoreEnemyReinforcements","","496","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_Phase4_Complete","","499","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_Phase4_CleanUp","","520","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_ActivateEnemyArchers","context, data","543","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_ActivateEnemyArchers_DelayedHoldPosition","context, data","571","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_Phase5_PreStart","","579","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_Phase5_OnStart","","601","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_Phase5_SetCavalryUnlocked","","608","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_Phase5_Complete","","618","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_Phase5_CleanUp","","636","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_MoveForwardAndPassControl","context, data","665","public","defeatsaxons"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\obj_defeatsaxons.scar","obj_defeatsaxons.scar","DefeatSaxons_PassControlWhenUnitStops","context, data","678","public","defeatsaxons"
