"race_name","civ_code","menu_prefix","age_type","menu_group","menu_type","building_age","building_id","building_name","attrib_name","pbgid","is_landmark","wonder_age","classes"
"sultanate","de","sul_","landmark","sul_age3_wonders","landmark","3","hisar-academy","Hisar Academy","building_landmark_age3_madrasa_e_firoz_sul","135890","True","3","age3_landmark1;audio_production_landmark;building;landmark;research_building;select_special_building;siegeable;town_center_or_landmark;university;wonder;wonder_castle_age"
"sultanate","de","sul_","landmark","sul_age3_wonders","landmark","3","palace-of-the-sultan","Palace of the Sultan","building_landmark_age3_bijay_mandal_palace_control_sul","135891","True","3","age3_landmark1;building;landmark;military_only_production;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_castle_age"
"sultanate","de","sul_","landmark","sul_age4","wonder","4","great-palace-of-agra","Great Palace of Agra","building_wonder_age4_agra_fort_control_sul","135892","False","0","audio_production_landmark;building;select_special_building;siegeable;wonder;wonder_imperial_age"
"sultanate","de","sul_","landmark","sul_age4","regular","4","madrasa","Madrasa","building_tech_university_control_sul","135853","False","0","building;golden_age_tier_1_building_abb;madrasa;research_building;scar_university;siegeable;university"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age1","dark_age","1","barracks","Barracks","building_unit_infantry_control_sul_ha_tug","5455218","False","0","barracks;building;military_only_production;military_production_building;production_building;scar_barracks;siegeable"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age1","dark_age","1","capital-town-center","Capital Town Center","building_town_center_capital_sul_ha_tug","7772395","False","0","building;defensive_structure;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;landmark;production_building;resource_drop_off;select_special_building;siegeable;town_bell_target;town_center;town_center_capital;town_center_or_landmark"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age1","dark_age","1","dock","Dock","building_unit_naval_sul_ha_tug","8979045","False","0","building;military_only_production;naval_production_building;production_building;resource_drop_off;scar_dock;siegeable;trade_dock;trade_post"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age1","dark_age","1","farm","Farm","building_resource_farm_control_sul_ha_tug","7736827","False","0","building;farm;farm_field;resource;siegeable"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age1","dark_age","1","house","House","building_house_control_sul_ha_tug","3254692","False","0","building;house;scar_house;siegeable;town_bell_target"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age1","dark_age","1","mosque","Mosque","building_unit_religious_control_sul_ha_tug","2974732","False","0","building;monastery;mosque;production_building;relic_dropoff;scar_monastery;select_all_monastery;siegeable"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age1","dark_age","1","outpost","Outpost","building_defense_outpost_control_sul_ha_tug","8613713","False","0","building;defensive_structure;military;outpost;scar_outpost;siegeable;tower;town_bell_target"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age1","dark_age","1","palisade","Palisade","building_defense_palisade_sul_ha_tug","2867809","False","0","building;defensive_structure;palisade_wall;palisade_wall_section;siegeable;wall"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age1","dark_age","1","palisade-gate","Palisade Gate","building_defense_palisade_gate_sul_ha_tug","3027485","False","0","building;defensive_structure;gate;palisade_gate;siegeable;wall"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age1","dark_age","1","stable","Stable","building_unit_cavalry_control_sul_ha_tug","2283330","False","0","building;military_only_production;military_production_building;packable_building;production_building;scar_stable;siegeable;stable"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age1","dark_age","1","town-center","Town Center","building_town_center_sul_ha_tug","3485290","False","0","building;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;production_building;resource_drop_off;scar_town_center;siegeable;town_bell_target;town_center;town_center_non_capital;town_center_or_landmark"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age1","dark_age","1","worker-elephant","Worker Elephant","building_dummy_worker_elephant_sul_ha_tug","9005002","False","0","building;economy_building;worker_elephant_dummy"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age1_wonders","landmark","1","dome-of-the-faith","Dome of the Faith","building_landmark_age1_quwwat_ul_islam_control_sul_ha_tug","3768463","True","1","age1_landmark1;audio_production_landmark;building;landmark;monastery;production_building;relic_dropoff;scar_monastery;select_all_monastery;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_dark_age"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age1_wonders","landmark","1","tower-of-victory","Tower of Victory","building_landmark_age1_qutub_minar_control_sul_ha_tug","7523918","True","1","age1_landmark1;audio_production_landmark;building;landmark;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_dark_age"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age2","regular","2","archery-range","Archery Range","building_unit_ranged_control_sul_ha_tug","3532195","False","0","archery_range;building;military_only_production;military_production_building;production_building;scar_archeryrange;siegeable"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age2","regular","2","blacksmith","Blacksmith","building_tech_unit_infantry_control_sul_ha_tug","4529917","False","0","blacksmith;building;research_building;scar_blacksmith;siegeable"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age2","regular","2","market","Market","building_econ_market_control_sul_ha_tug","8829965","False","0","building;economy_building;exchange;market_keybinding;scar_market;siegeable;trade_post"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age2","regular","2","stone-wall","Stone Wall","building_defense_wall_sul_ha_tug","2370186","False","0","building;defensive_structure;siegeable;stone_wall;stone_wall_section;wall"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age2","regular","2","stone-wall-gate","Stone Wall Gate","building_defense_wall_gate_sul_ha_tug","3695373","False","0","building;defensive_structure;gate;siegeable;stone_gate;wall"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age2","regular","2","stone-wall-tower","Stone Wall Tower","building_defense_tower_sul_ha_tug","2626542","False","0","building;defensive_structure;has_default_building_weapons;military;siegeable;stone_wall_tower;tower"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age2","regular","2","tughlaqabad-fort","Tughlaqabad Fort","building_defense_keep_control_sul_ha_tug","7346646","False","0","audio_production_landmark;building;castle;defensive_structure;has_default_building_weapons;military;production_building;scar_keep;siegeable;town_bell_target;tughluqabad_fort"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age2_wonders","landmark","2","compound-of-the-defender","Compound of the Defender","building_landmark_age2_siri_fort_control_sul_ha_tug","4058758","True","2","age2_landmark1;audio_production_landmark;building;defensive_structure;landmark;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_feudal_age"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age2_wonders","landmark","2","house-of-learning","House of Learning","building_landmark_age2_khiji_mosque_control_sul_ha_tug","6213982","True","2","age2_landmark1;audio_production_landmark;building;landmark;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_feudal_age"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age3","regular","3","siege-workshop","Siege Workshop","building_unit_siege_control_sul_ha_tug","6221604","False","0","building;military_only_production;military_production_building;production_building;scar_siegeworkshop;siege_workshop;siegeable"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age3_wonders","landmark","3","hisar-academy","Hisar Academy","building_landmark_age3_madrasa_e_firoz_sul_ha_tug","4367837","True","3","age3_landmark1;audio_production_landmark;building;landmark;research_building;select_special_building;siegeable;town_center_or_landmark;university;wonder;wonder_castle_age"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age3_wonders","landmark","3","palace-of-the-sultan","Palace of the Sultan","building_landmark_age3_bijay_mandal_palace_control_sul_ha_tug","7267950","True","3","age3_landmark1;building;free_passive_unit_production;landmark;military_only_production;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_castle_age"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age4","wonder","4","great-palace-of-agra","Great Palace of Agra","building_wonder_age4_agra_fort_control_sul_ha_tug","2954027","False","0","audio_production_landmark;building;select_special_building;siegeable;wonder;wonder_imperial_age"
"sultanate_ha_tug","tug","sul_ha_tug_","landmark","sul_ha_tug_age4","regular","4","madrasa","Madrasa","building_tech_university_control_sul_ha_tug","6521202","False","0","building;golden_age_tier_1_building_abb;madrasa;research_building;scar_university;siegeable;university"
"templar","kt","tem_","upgrade","tem_age1","dark_age","1","barracks","Barracks","building_barracks_tem","5000232","False","0","barracks;building;military_only_production;military_production_building;production_building;scar_barracks;siegeable"
"templar","kt","tem_","upgrade","tem_age1","dark_age","1","capital-town-center","Capital Town Center","building_town_center_capital_tem","5000198","False","0","age_up_producer;building;defensive_structure;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;landmark;production_building;resource_drop_off;select_special_building;siegeable;town_bell_target;town_center;town_center_capital;town_center_or_landmark"
"templar","kt","tem_","upgrade","tem_age1","dark_age","1","farm","Farm","building_resource_farm_tem","5000228","False","0","building;farm;farm_field;resource;siegeable"
"templar","kt","tem_","upgrade","tem_age1","dark_age","1","harbor","Harbor","building_dock_tem","5000233","False","0","building;military_only_production;naval_production_building;production_building;resource_drop_off;scar_dock;siegeable;trade_dock;trade_post"
"templar","kt","tem_","upgrade","tem_age1","dark_age","1","house","House","building_house_control_tem","5000227","False","0","building;house;scar_house;siegeable"
"templar","kt","tem_","upgrade","tem_age1","dark_age","1","mill","Mill","building_mill_tem","5000223","False","0","building;economy_building;emits_herding_interest;gristmill;land_food_deposit_2_by_2;mill;resource_drop_off;scar_gristmill;siegeable"
"templar","kt","tem_","upgrade","tem_age1","dark_age","1","mining-camp","Mining Camp","building_mining_camp_tem","5000225","False","0","building;economy_building;gold_mining_camp;mining_camp;resource_drop_off;scar_miningcamp;siegeable;stone_mining_camp"
"templar","kt","tem_","upgrade","tem_age1","dark_age","1","outpost","Outpost","building_defense_outpost_tem","5000215","False","0","building;defensive_structure;military;outpost;scar_outpost;siegeable;tower;town_bell_target"
"templar","kt","tem_","upgrade","tem_age1","dark_age","1","palisade","Palisade","building_defense_palisade_wall_tem","5000217","False","0","building;defensive_structure;palisade_wall;palisade_wall_section;siegeable;wall"
"templar","kt","tem_","upgrade","tem_age1","dark_age","1","palisade-gate","Palisade Gate","building_defense_palisade_gate_tem","5000218","False","0","building;defensive_structure;gate;palisade_gate;siegeable;wall"
"templar","kt","tem_","upgrade","tem_age1","dark_age","1","stable","Stable","building_stable_tem","5000231","False","0","building;military_only_production;military_production_building;packable_building;production_building;scar_stable;siegeable;stable"
"templar","kt","tem_","upgrade","tem_age1","dark_age","1","town-center","Town Center","building_town_center_tem","5000199","False","0","building;defensive_structure;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;production_building;resource_drop_off;scar_town_center;siegeable;town_bell_target;town_center;town_center_non_capital;town_center_or_landmark"
"templar","kt","tem_","upgrade","tem_age2","regular","2","archery-range","Archery Range","building_archery_range_tem","5000234","False","0","archery_range;building;military_only_production;military_production_building;production_building;scar_archeryrange;siegeable"
"templar","kt","tem_","upgrade","tem_age2","regular","2","blacksmith","Blacksmith","building_tech_blacksmith_tem","5000229","False","0","blacksmith;building;research_building;scar_blacksmith;siegeable"
"templar","kt","tem_","upgrade","tem_age2","regular","2","fortress","Fortress","building_defense_fortress_tem","5000214","False","0","audio_production_landmark;building;castle;defensive_structure;has_default_building_weapons;landmark;military;mortal_landmark;scar_keep;siegeable;templar_fortress;town_bell_target;town_center_or_landmark;wonder"
"templar","kt","tem_","upgrade","tem_age2","regular","2","market","Market","building_market_tem","5000224","False","0","building;economy_building;exchange;market_fre_discount;market_keybinding;scar_market;siegeable;trade_post"
"templar","kt","tem_","upgrade","tem_age2","regular","2","stone-wall","Stone Wall","building_defense_stone_wall_tem","5000221","False","0","building;defensive_structure;has_default_building_weapons;military;siegeable;stone_wall;stone_wall_section;wall"
"templar","kt","tem_","upgrade","tem_age2","regular","2","stone-wall-gate","Stone Wall Gate","building_defense_stone_wall_gate_tem","5000222","False","0","building;defensive_structure;gate;siegeable;stone_gate;wall"
"templar","kt","tem_","upgrade","tem_age2","regular","2","stone-wall-tower","Stone Wall Tower","building_defense_stone_tower_tem","5000219","False","0","building;defensive_structure;has_default_building_weapons;military;siegeable;stone_wall_tower;tower"
"templar","kt","tem_","upgrade","tem_age3","regular","3","monastery","Monastery","building_monastery_tem","5000235","False","0","building;monastery;production_building;relic_dropoff;scar_monastery;select_all_monastery;siegeable"
"templar","kt","tem_","upgrade","tem_age3","regular","3","siege-workshop","Siege Workshop","building_siege_workshop_tem","5000236","False","0","building;military_only_production;military_production_building;production_building;scar_siegeworkshop;siege_workshop;siegeable"
"templar","kt","tem_","upgrade","tem_age4","wonder","4","notre-dame","Notre Dame","building_wonder_tem","5000237","False","0","audio_production_landmark;building;select_special_building;siegeable;wonder;wonder_imperial_age"
"templar","kt","tem_","upgrade","tem_age4","regular","4","university","University","building_tech_university_tem","5000230","False","0","building;research_building;scar_university;siegeable;university"
