"Subsystem","File","FileName","Function","Params","Line","Visibility","FileRole"
"debug","debug/cba_debug_playerui_anim.scar","cba_debug_playerui_anim.scar","Debug_PlayerUI_Anim_Stress","rounds","2149","public","debug"
"debug","debug/cba_debug_playerui_anim.scar","cba_debug_playerui_anim.scar","Debug_PlayerUI_Anim_Pulse","player_idx","2230","public","debug"
"debug","debug/cba_debug_playerui_anim.scar","cba_debug_playerui_anim.scar","Debug_PlayerUI_Anim_ValidateDataContext","","2260","public","debug"
"debug","debug/cba_debug_playerui_anim.scar","cba_debug_playerui_anim.scar","Debug_PlayerUI_Anim_Snapshot","","2269","public","debug"
"debug","debug/cba_debug_playerui_anim.scar","cba_debug_playerui_anim.scar","Debug_PlayerUI_RewardPlayback_Snapshot","","2365","public","debug"
"debug","debug/cba_debug_playerui_anim.scar","cba_debug_playerui_anim.scar","_Debug_RewardCapture_GuardSnapshot","","2452","local","debug"
"debug","debug/cba_debug_playerui_anim.scar","cba_debug_playerui_anim.scar","_Debug_RewardCapture_Stop","status","2463","local","debug"
"debug","debug/cba_debug_playerui_anim.scar","cba_debug_playerui_anim.scar","_Debug_RewardValidate_QueuedInvariants","phase","2506","local","debug"
"debug","debug/cba_debug_playerui_anim.scar","cba_debug_playerui_anim.scar","_Debug_RewardCapture_Tick","","2540","private","debug"
"debug","debug/cba_debug_playerui_anim.scar","cba_debug_playerui_anim.scar","Debug_PlayerUI_RewardPlayback_CaptureFull","threshold, count, timeout","2722","public","debug"
"debug","debug/cba_debug_playerui_anim.scar","cba_debug_playerui_anim.scar","Debug_PlayerUI_RewardPlayback_Inject","threshold, count","2766","public","debug"
"debug","debug/cba_debug_playerui_anim.scar","cba_debug_playerui_anim.scar","Debug_PlayerUI_RewardPlayback_InjectReal","score_delta","2812","public","debug"
"debug","debug/cba_debug_playerui_anim.scar","cba_debug_playerui_anim.scar","Debug_PlayerUI_RewardPlayback_SkipPhase","","2912","public","debug"
"debug","debug/cba_debug_playerui_anim.scar","cba_debug_playerui_anim.scar","Debug_PlayerUI_RewardPlayback_Reset","","2925","public","debug"
"debug","debug/cba_debug_playerui_anim.scar","cba_debug_playerui_anim.scar","Debug_PlayerUI_RewardPlayback_ValidateCycle","threshold, count, timeout","2959","public","debug"
"debug","debug/cba_debug_playerui.scar","cba_debug_playerui.scar","_Debug_PlayerUI_Phase0_Init","","20","private","debug"
"debug","debug/cba_debug_playerui.scar","cba_debug_playerui.scar","_Debug_PlayerUI_Phase1_Data","","185","private","debug"
"debug","debug/cba_debug_playerui.scar","cba_debug_playerui.scar","_Debug_PlayerUI_Phase2_UI","","330","private","debug"
"debug","debug/cba_debug_playerui.scar","cba_debug_playerui.scar","_Debug_PlayerUI_Finish","","417","private","debug"
"debug","debug/cba_debug_playerui.scar","cba_debug_playerui.scar","Debug_PlayerUI","","442","public","debug"
"debug","debug/cba_debug_playerui.scar","cba_debug_playerui.scar","_Debug_PlayerUI_Chain1","","458","private","debug"
"debug","debug/cba_debug_playerui.scar","cba_debug_playerui.scar","_Debug_PlayerUI_Chain2","","463","private","debug"
"debug","debug/cba_debug_playerui.scar","cba_debug_playerui.scar","_Debug_PlayerUI_Chain3","","468","private","debug"
"debug","debug/cba_debug_playerui.scar","cba_debug_playerui.scar","Debug_PlayerUI_Data","","477","public","debug"
"debug","debug/cba_debug_playerui.scar","cba_debug_playerui.scar","Debug_PlayerUI_UI","","506","public","debug"
"debug","debug/cba_debug_playerui.scar","cba_debug_playerui.scar","_Debug_PlayerUI_Phase3_Ranking","","535","private","debug"
"debug","debug/cba_debug_playerui.scar","cba_debug_playerui.scar","Debug_PlayerUI_Ranking","","657","public","debug"
"debug","debug/cba_debug_playerui.scar","cba_debug_playerui.scar","debug.playerUI.run","","693","public","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Topic1_ResourceDelivery","","52","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_T1_Ask","","69","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_T1_OnAnswer","choice","76","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Topic2_PopulationGrowth","","91","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_T2_Ask","","123","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_T2_OnAnswer","choice","130","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Topic3_RewardSpawn","","146","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_T3_Ask","","169","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_T3_OnAnswer","choice","176","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Topic4_BuildingLimitLock","","192","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_T4_Ask","","215","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_T4_OnAnswer","choice","222","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Topic5_SiegeLimitEnforcement","","237","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_T5_Ask","","270","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_T5_OnAnswer","choice","277","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Topic6_LeaverTransfer","","293","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_T6_AskQ1","","328","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_T6_OnQ1","choice","335","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_T6_AskQ2","","345","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_T6_OnQ2","choice","352","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Topic7_PlayerStatusHUD","","367","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_T7_OnAnswer","choice","387","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Topic8_OverallScreenCheck","","402","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_T8_OnAnswer","choice","424","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","Debug_QADiagnostic_Topic","n","453","public","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","Debug_QADiagnostic","","475","public","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_RunNextTopic","","495","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_OnTopicComplete","","519","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_WaitForPrompt","","530","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_FinalReport","","543","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","Debug_QADiagnosticStatus","","582","public","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Transfer_Record","name, pass, detail","620","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Transfer_ComputePrecache","","630","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Transfer_FindAliveCandidate","excluded","659","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Transfer_AutoAgeAllPlayers","","675","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Transfer_SpawnRelevantForPlayer","player_idx","686","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Transfer_PrepareSetup","","748","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Transfer_AskPrecacheYesNo","player_idx, scenario_label, next_fn_name","758","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Transfer_OnPrecacheAnswer","choice","775","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","Debug_QADiagnostic_TransferScenarios","surrender_idx, elimination_idx, disconnect_idx","789","public","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Transfer_RunSurrenderPrecheck","","826","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Transfer_DoSurrender","","831","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Transfer_PromptSurrenderOutcome","","844","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Transfer_OnSurrenderOutcome","choice","857","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Transfer_RunEliminationPrecheck","","862","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Transfer_DoElimination","","867","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Transfer_PromptEliminationOutcome","","880","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Transfer_OnEliminationOutcome","choice","893","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Transfer_RunDisconnectPrecheck","","898","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Transfer_DoDisconnect","","903","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Transfer_PromptDisconnectOutcome","","914","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Transfer_OnDisconnectOutcome","choice","927","private","debug"
"debug","debug/cba_debug_qa_runner.scar","cba_debug_qa_runner.scar","_QA_Transfer_Finalize","","932","private","debug"
"debug","debug/cba_debug_registry.scar","cba_debug_registry.scar","Debug_RegisterModule","meta, handlers","61","public","debug"
"debug","debug/cba_debug_registry.scar","cba_debug_registry.scar","Debug_ListModules","filter","128","public","debug"
"debug","debug/cba_debug_registry.scar","cba_debug_registry.scar","Debug_ModuleInfo","name","158","public","debug"
"debug","debug/cba_debug_registry.scar","cba_debug_registry.scar","Debug_DependencyGraph","","177","public","debug"
"debug","debug/cba_debug_registry.scar","cba_debug_registry.scar","Debug_ValidateModules","","206","public","debug"
"debug","debug/cba_debug_registry.scar","cba_debug_registry.scar","Debug_SealModuleRegistry","","259","public","debug"
"debug","debug/cba_debug_registry.scar","cba_debug_registry.scar","Debug_IsRegistrySealed","","272","public","debug"
"debug","debug/cba_debug_registry.scar","cba_debug_registry.scar","Debug_GetAllModuleManifests","","282","public","debug"
"debug","debug/cba_debug_registry.scar","cba_debug_registry.scar","Debug_GetTagModuleMap","","288","public","debug"
"debug","debug/cba_debug_registry.scar","cba_debug_registry.scar","Debug_GetModuleCount","","294","public","debug"
"debug","debug/cba_debug_rules.scar","cba_debug_rules.scar","Debug_RegisterRule","rule","59","public","debug"
"debug","debug/cba_debug_rules.scar","cba_debug_rules.scar","Debug_CheckRules","domain_filter, ctx","102","public","debug"
"debug","debug/cba_debug_rules.scar","cba_debug_rules.scar","Debug_ListRules","domain_filter","204","public","debug"
"debug","debug/cba_debug_rules.scar","cba_debug_rules.scar","Debug_RuleInfo","name","231","public","debug"
"debug","debug/cba_debug_rules.scar","cba_debug_rules.scar","Debug_RuleReport","","255","public","debug"
"debug","debug/cba_debug_rules.scar","cba_debug_rules.scar","Debug_GetAllRules","","289","public","debug"
"debug","debug/cba_debug_rules.scar","cba_debug_rules.scar","Debug_GetRuleCount","","295","public","debug"
"debug","debug/cba_debug_rules.scar","cba_debug_rules.scar","check","ctx","311","public","debug"
"debug","debug/cba_debug_rules.scar","cba_debug_rules.scar","check","ctx","331","public","debug"
"debug","debug/cba_debug_rules.scar","cba_debug_rules.scar","check","ctx","349","public","debug"
"debug","debug/cba_debug_rules.scar","cba_debug_rules.scar","check","ctx","374","public","debug"
"debug","debug/cba_debug_rules.scar","cba_debug_rules.scar","check","ctx","403","public","debug"
"debug","debug/cba_debug_scenario.scar","cba_debug_scenario.scar","_Scenario_Stage1","","36","private","debug"
"debug","debug/cba_debug_scenario.scar","cba_debug_scenario.scar","_Scenario_Stage2","","51","private","debug"
"debug","debug/cba_debug_scenario.scar","cba_debug_scenario.scar","_Scenario_Stage3","","66","private","debug"
"debug","debug/cba_debug_scenario.scar","cba_debug_scenario.scar","_Scenario_Stage4","","81","private","debug"
"debug","debug/cba_debug_scenario.scar","cba_debug_scenario.scar","_Scenario_Stage5","","97","private","debug"
"debug","debug/cba_debug_scenario.scar","cba_debug_scenario.scar","_Scenario_Stage6","","140","private","debug"
"debug","debug/cba_debug_scenario.scar","cba_debug_scenario.scar","_Scenario_Stage7","","206","private","debug"
"debug","debug/cba_debug_scenario.scar","cba_debug_scenario.scar","_Scenario_RunNextStage","","248","private","debug"
"debug","debug/cba_debug_scenario.scar","cba_debug_scenario.scar","Debug_Scenario","","271","public","debug"
"debug","debug/cba_debug_scenario.scar","cba_debug_scenario.scar","Debug_ScenarioStatus","","294","public","debug"
"debug","debug/cba_debug_scenario.scar","cba_debug_scenario.scar","Debug_ScenarioStop","","311","public","debug"
"debug","debug/cba_debug_settings.scar","cba_debug_settings.scar","Debug_GetSetting","key","116","public","debug"
"debug","debug/cba_debug_settings.scar","cba_debug_settings.scar","Debug_SetSetting","key, value","128","public","debug"
"debug","debug/cba_debug_settings.scar","cba_debug_settings.scar","Debug_ListSettings","domain_filter","146","public","debug"
"debug","debug/cba_debug_settings.scar","cba_debug_settings.scar","Debug_ResetSettings","","179","public","debug"
"debug","debug/cba_debug_settings.scar","cba_debug_settings.scar","Debug_GetSettingSchema","key","195","public","debug"
"debug","debug/cba_debug_settings.scar","cba_debug_settings.scar","Debug_GetAllSettingSchemas","","201","public","debug"
"debug","debug/cba_debug_siege_test.scar","cba_debug_siege_test.scar","_ST_Assert","test_name, condition, detail","51","local","debug"
"debug","debug/cba_debug_siege_test.scar","cba_debug_siege_test.scar","_ST_ResolvePlayer","","61","local","debug"
"debug","debug/cba_debug_siege_test.scar","cba_debug_siege_test.scar","_ST_GrantResources","player","71","local","debug"
"debug","debug/cba_debug_siege_test.scar","cba_debug_siege_test.scar","_ST_KillAllSiege","player","78","local","debug"
"debug","debug/cba_debug_siege_test.scar","cba_debug_siege_test.scar","_ST_ResetCounters","player","99","local","debug"
"debug","debug/cba_debug_siege_test.scar","cba_debug_siege_test.scar","_ST_FullRecount","player","116","local","debug"
"debug","debug/cba_debug_siege_test.scar","cba_debug_siege_test.scar","_ST_SpawnSquad","player, sbp_name, pos","126","local","debug"
"debug","debug/cba_debug_siege_test.scar","cba_debug_siege_test.scar","_ST_ResolveBlueprint","bp_name, prefer_entity","136","local","debug"
"debug","debug/cba_debug_siege_test.scar","cba_debug_siege_test.scar","_ST_LogCounters","player, label","151","local","debug"
"debug","debug/cba_debug_siege_test.scar","cba_debug_siege_test.scar","_ST_CreateScaffold","player, ebp, pos, label","162","local","debug"
"debug","debug/cba_debug_siege_test.scar","cba_debug_siege_test.scar","_ST_FindWorkshop","player","189","local","debug"
"debug","debug/cba_debug_siege_test.scar","cba_debug_siege_test.scar","_ST_DestroyAllWorkshops","player","203","local","debug"
"debug","debug/cba_debug_siege_test.scar","cba_debug_siege_test.scar","_ST_KillNRams","player, n","218","local","debug"
"debug","debug/cba_debug_siege_test.scar","cba_debug_siege_test.scar","_ST_LogEnforcement","player, label, transient","235","local","debug"
"debug","debug/cba_debug_siege_test.scar","cba_debug_siege_test.scar","_ST_Interceptor_ConstructionStart","context","262","private","debug"
"debug","debug/cba_debug_siege_test.scar","cba_debug_siege_test.scar","_ST_Interceptor_ConstructionComplete","context","282","private","debug"
"debug","debug/cba_debug_siege_test.scar","cba_debug_siege_test.scar","_ST_Interceptor_ConstructionCancelled","context","302","private","debug"
